classification,source_union,dedupe_key,record_count,curated_records,archive_records,title,year,venue,doi,url,archive_reasons
both_openalex_crossref,Crossref; OpenAlex,doi:10.1002/advs.75656,1,1,0,Correction to “Volumetric Additive Manufacturing of Dicyclopentadiene by Solid‐State Photopolymerization”,2026,Advanced Science,10.1002/advs.75656,https://doi.org/10.1002/advs.75656,
both_openalex_crossref,Crossref; OpenAlex,doi:10.1002/advs.202517605,1,1,0,DLP 4D Printing of Programmable Molecularly‐Engineered Liquid Crystal Elastomer Actuators,2026,Advanced Science,10.1002/advs.202517605,https://doi.org/10.1002/advs.202517605,
both_openalex_crossref,Crossref; OpenAlex,doi:10.1007/s40436-026-00599-8,1,1,0,Influence of thermal effects and fluid dynamics on part sedimentation in volumetric additive manufacturing,2026,Advances in Manufacturing,10.1007/s40436-026-00599-8,https://doi.org/10.1007/s40436-026-00599-8,
both_openalex_crossref,Crossref; OpenAlex,doi:10.63125/3gq6b691,1,0,1,Artificial Intelligence and Digital Twins in Smart Real Estate Asset Management: A Framework for Sustainable Urban Development,2026,American Journal of Data Science and Analytics,10.63125/3gq6b691,https://doi.org/10.63125/3gq6b691,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.54254/2755-2721/2025.gl27145,1,0,1,Adaptive Slicing Algorithm and Path Planning for Additive Manufacturing of Aerospace Parts,2025,Applied and Computational Engineering,10.54254/2755-2721/2025.gl27145,https://doi.org/10.54254/2755-2721/2025.gl27145,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.54254/2755-2721/2025.gl27143,1,1,0,Research Progress of Volumetric Additive Manufacturing,2025,Applied and Computational Engineering,10.54254/2755-2721/2025.gl27143,https://doi.org/10.54254/2755-2721/2025.gl27143,
both_openalex_crossref,Crossref; OpenAlex,doi:10.1016/j.apmt.2025.103064,1,0,1,Shape-morphing photo-crosslinked alginate hydrogels via digital light processing 4D printing,2026,Applied Materials Today,10.1016/j.apmt.2025.103064,https://doi.org/10.1016/j.apmt.2025.103064,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.1063/5.0271688,1,0,1,"Acoustics in additive manufacturing: A path toward contactless, scalable, and high-precision manufacturing",2025,Applied Physics Reviews,10.1063/5.0271688,https://doi.org/10.1063/5.0271688,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.3390/app15126434,1,1,0,Computed Tomography-Driven Design and Fused Filament Fabrication of Graded Density Bone Scaffolds,2025,Applied Sciences,10.3390/app15126434,https://doi.org/10.3390/app15126434,
both_openalex_crossref,Crossref; OpenAlex,doi:10.3390/app152111641,1,1,0,Electroconductive Thermosensitive Shape Memory Polymers Manufactured by Fused Filament Fabrication: A Critical Review,2025,Applied Sciences,10.3390/app152111641,https://doi.org/10.3390/app152111641,
both_openalex_crossref,Crossref; OpenAlex,doi:10.3390/app15179703,1,1,0,Review of the Integration of Fused Filament Fabrication with Complementary Methods for Fabricating Hierarchical Porous Polymer Structures,2025,Applied Sciences,10.3390/app15179703,https://doi.org/10.3390/app15179703,
both_openalex_crossref,Crossref; OpenAlex,doi:10.63125/r0n6bc88,1,0,1,IMPACT OF ADVANCED LUBRICATION MANAGEMENT SYSTEMS ON EQUIPMENT LONGEVITY AND OPERATIONAL EFFICIENCY IN SMART MANUFACTURING ENVIRONMENTS,2025,ASRC Procedia: Global Perspectives in Science and Scholarship,10.63125/r0n6bc88,https://doi.org/10.63125/r0n6bc88,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.1002/best.70147,1,0,1,Development of a Consistent Digital Process Chain from an Adaptable Modular Bridge Design to Intelligent Additive Manufacturing Utilizing Cyber‐Physical Systems,2026,Beton- und Stahlbetonbau,10.1002/best.70147,https://doi.org/10.1002/best.70147,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.1016/j.bprint.2025.e00436,1,1,0,"Exploring 4D printing for biomedical applications: Advancements, challenges, and future perspectives",2025,Bioprinting,10.1016/j.bprint.2025.e00436,https://doi.org/10.1016/j.bprint.2025.e00436,
both_openalex_crossref,Crossref; OpenAlex,doi:10.32996/bjmss.2025.3.2.5,1,0,1,Digital Twin-Based Process Optimization and Defect Prediction in Metal Additive Manufacturing for Critical Mechanical Components,2025,British Journal of Multidisciplinary Studies,10.32996/bjmss.2025.3.2.5,https://doi.org/10.32996/bjmss.2025.3.2.5,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.1016/j.xcrp.2025.102835,1,1,0,Tailored helix morphing of 3D-printed liquid crystal elastomer bilayers,2025,Cell Reports Physical Science,10.1016/j.xcrp.2025.102835,https://doi.org/10.1016/j.xcrp.2025.102835,
both_openalex_crossref,Crossref; OpenAlex,doi:10.1021/cbe.4c00027,1,1,0,4D Printing of Shape-Morphing Liquid Crystal Elastomers,2024,Chem & Bio Engineering,10.1021/cbe.4c00027,https://doi.org/10.1021/cbe.4c00027,
both_openalex_crossref,Crossref; OpenAlex,doi:10.1021/cbe.5c00152,1,0,1,3D/4D Printing,2026,Chem &amp; Bio Engineering,10.1021/cbe.5c00152,https://doi.org/10.1021/cbe.5c00152,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.1016/j.cej.2025.160261,1,0,1,Sweat gland-inspired skin soft actuators of the liquid crystal elastomer enabled by 3D printing,2025,Chemical Engineering Journal,10.1016/j.cej.2025.160261,https://doi.org/10.1016/j.cej.2025.160261,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.1016/j.cej.2025.172280,1,0,1,Direct ink writing 3D printing of near-infrared light-responsive MXene/liquid crystal elastomer composites,2026,Chemical Engineering Journal,10.1016/j.cej.2025.172280,https://doi.org/10.1016/j.cej.2025.172280,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.1002/cplu.202500049,1,1,0,"4D Printing with Liquid Crystal Elastomers: Materials, Methods, and Emerging Applications",2025,ChemPlusChem,10.1002/cplu.202500049,https://doi.org/10.1002/cplu.202500049,
both_openalex_crossref,Crossref; OpenAlex,doi:10.26434/chemrxiv-2024-dp30s,1,0,1,Alignment and Actuation of Liquid Crystals via 3D Confinement and Two-Photon Laser Printing,2024,ChemRxiv,10.26434/chemrxiv-2024-dp30s,https://doi.org/10.26434/chemrxiv-2024-dp30s,duplicate_title:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.26434/chemrxiv.15001858/v2,1,0,1,A modular and affordable self-driving laboratory enables vision-guided optimization of metal electrodeposition,2026,ChemRxiv,10.26434/chemrxiv.15001858/v2,https://doi.org/10.26434/chemrxiv.15001858/v2,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.26434/chemrxiv.15001858/v1,1,0,1,A modular and affordable self-driving laboratory enables vision-guided optimization of metal electrodeposition,2026,ChemRxiv,10.26434/chemrxiv.15001858/v1,https://doi.org/10.26434/chemrxiv.15001858/v1,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.26434/chemrxiv.15000912/v1,1,1,0,Deep Learning for Materials and Additive Manufacturing: Towards AI-Enabled Closed-Loop Systems,2026,ChemRxiv,10.26434/chemrxiv.15000912/v1,https://doi.org/10.26434/chemrxiv.15000912/v1,
both_openalex_crossref,Crossref; OpenAlex,doi:10.26434/chemrxiv.15001042/v1,1,1,0,Visualizing Catalyst Materials with Multi-Material 3D Printing,2026,ChemRxiv,10.26434/chemrxiv.15001042/v1,https://doi.org/10.26434/chemrxiv.15001042/v1,
both_openalex_crossref,Crossref; OpenAlex,doi:10.1007/s10118-025-3288-8,1,1,0,Investigating the Influence of Printing Parameters on the Helical Deformation of 4D-printed Liquid Crystal Elastomer Fiber-actuators,2025,Chinese Journal of Polymer Science,10.1007/s10118-025-3288-8,https://doi.org/10.1007/s10118-025-3288-8,
both_openalex_crossref,Crossref; OpenAlex,doi:10.1007/978-981-99-8405-3_44,1,1,0,Printing Compound-Curved Sandwich Structures with Robotic Multi-Bias Additive Manufacturing,2024,Computational design and robotic fabrication,10.1007/978-981-99-8405-3_44,https://doi.org/10.1007/978-981-99-8405-3_44,
both_openalex_crossref,Crossref; OpenAlex,doi:10.1117/12.3099007,1,0,1,Towards a fully differentiable digital twin for solar cells,2026,Computational Optics 2026,10.1117/12.3099007,https://doi.org/10.1117/12.3099007,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.32604/cmc.2026.075197,1,0,1,A Digital Twin Approach for Agile Additive Manufacturing of Automotive Components,2026,"Computers, Materials &amp; Continua",10.32604/cmc.2026.075197,https://doi.org/10.32604/cmc.2026.075197,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.1080/27525783.2026.2645373,1,0,1,D2M (design-to-manufacturing) by integrating digital twins and large language models: conceptual framework,2026,Digital Twin,10.1080/27525783.2026.2645373,https://doi.org/10.1080/27525783.2026.2645373,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.1080/27525783.2026.2668886,1,0,1,Identifying and characterising uncertainty in digital twin engineering,2026,Digital Twin,10.1080/27525783.2026.2668886,https://doi.org/10.1080/27525783.2026.2668886,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.1080/27525783.2026.2613469,1,1,0,"Quality-centric digital twins in additive manufacturing: a review of the state-of-the-art, challenges, and future directions",2026,Digital Twin,10.1080/27525783.2026.2613469,https://doi.org/10.1080/27525783.2026.2613469,
both_openalex_crossref,Crossref; OpenAlex,doi:10.1007/s44245-026-00234-7,1,1,0,Influence of surface morphology on joint properties of additively manufactured stainless steel/CF-PEEK-hybrids,2026,Discover Mechanical Engineering,10.1007/s44245-026-00234-7,https://doi.org/10.1007/s44245-026-00234-7,
both_openalex_crossref,Crossref; OpenAlex,doi:10.3390/electronics15040848,1,1,0,Design and Experimental Validation of a 3D-Printed Hybrid Soft Robotic Gripper for Delicate Object Manipulation,2026,Electronics,10.3390/electronics15040848,https://doi.org/10.3390/electronics15040848,
both_openalex_crossref,Crossref; OpenAlex,doi:10.1016/b978-0-443-13673-3.00010-9,1,1,0,Liquid crystal elastomers 4D printing,2024,Elsevier eBooks,10.1016/b978-0-443-13673-3.00010-9,https://doi.org/10.1016/b978-0-443-13673-3.00010-9,
both_openalex_crossref,Crossref; OpenAlex,doi:10.1117/12.3043069,1,1,0,Implementation of a micro electromechanical system (MEMS) phase-only light modulator (PLM) for holographic volumetric additive manufacturing,2025,Emerging Digital Micromirror Device Based Systems and Applications XVII,10.1117/12.3043069,https://doi.org/10.1117/12.3043069,
both_openalex_crossref,Crossref; OpenAlex,doi:10.1016/j.engstruct.2026.123121,1,1,0,Bio-inspired 4D-printed NiTi alloy metamaterials with dynamically tunable stiffness for intelligent impact protection,2026,Engineering Structures,10.1016/j.engstruct.2026.123121,https://doi.org/10.1016/j.engstruct.2026.123121,
both_openalex_crossref,Crossref; OpenAlex,doi:10.1007/s00366-026-02334-0,1,1,0,Learning-based toolpath planning for bed-based additive manufacturing,2026,Engineering With Computers,10.1007/s00366-026-02334-0,https://doi.org/10.1007/s00366-026-02334-0,
both_openalex_crossref,Crossref; OpenAlex,doi:10.1016/j.eurpolymj.2024.113648,1,1,0,Toward DLP 4D printing of liquid crystal elastomers: Tailored properties via non-mesogenic linkers,2024,European Polymer Journal,10.1016/j.eurpolymj.2024.113648,https://doi.org/10.1016/j.eurpolymj.2024.113648,
both_openalex_crossref,Crossref; OpenAlex,doi:10.1016/j.eurpolymj.2026.114895,1,1,0,"Durability of stimuli-responsive materials in space: a review of 4D printing processes, properties, and prospects",2026,European Polymer Journal,10.1016/j.eurpolymj.2026.114895,https://doi.org/10.1016/j.eurpolymj.2026.114895,
both_openalex_crossref,Crossref; OpenAlex,doi:10.3389/fbioe.2024.1347666,1,0,1,3D and 4D assembly of functional structures using shape-morphing materials for biological applications,2024,Frontiers in Bioengineering and Biotechnology,10.3389/fbioe.2024.1347666,https://doi.org/10.3389/fbioe.2024.1347666,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.3389/fmech.2026.1802237,1,1,0,"Advances in multi-material polymer 3D printing depositions: techniques, materials combinations, challenges, and emerging applications",2026,Frontiers in Mechanical Engineering,10.3389/fmech.2026.1802237,https://doi.org/10.3389/fmech.2026.1802237,
both_openalex_crossref,Crossref; OpenAlex,doi:10.3389/fmech.2026.1847187,1,0,1,Towards digital twin-based robotic additive manufacturing for wind turbine blade repair,2026,Frontiers in Mechanical Engineering,10.3389/fmech.2026.1847187,https://doi.org/10.3389/fmech.2026.1847187,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.1088/2631-6331/ad304e,1,1,0,Path planning of complicated hierarchical thin-wall structures using multi-material additive manufacturing technology,2024,Functional Composites and Structures,10.1088/2631-6331/ad304e,https://doi.org/10.1088/2631-6331/ad304e,
both_openalex_crossref,Crossref; OpenAlex,doi:10.1002/9783527854578.ch01,1,1,0,Evolution of Hydrogels – From Basic to Functional,2026,Functional Hydrogels,10.1002/9783527854578.ch01,https://doi.org/10.1002/9783527854578.ch01,
both_openalex_crossref,Crossref; OpenAlex,doi:10.1002/9783527854578.ch08,1,1,0,Shape‐memory Hydrogels,2026,Functional Hydrogels,10.1002/9783527854578.ch08,https://doi.org/10.1002/9783527854578.ch08,
both_openalex_crossref,Crossref; OpenAlex,doi:10.3390/gels11080582,1,1,0,Machine Learning in Gel-Based Additive Manufacturing: From Material Design to Process Optimization,2025,Gels,10.3390/gels11080582,https://doi.org/10.3390/gels11080582,
both_openalex_crossref,Crossref; OpenAlex,doi:10.3390/gels12020138,1,0,1,Design and Application of Stimuli-Responsive Hydrogels for 4D Printing: A Review of Adaptive Materials in Engineering,2026,Gels,10.3390/gels12020138,https://doi.org/10.3390/gels12020138,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.31891/2307-5732-2026-365-98,1,0,1,МЕЖІ КОМП’ЮТЕРНОГО ЗОРУ В КОНТРОЛІ ЯКОСТІ FDM/FFF ДРУКУ ТА АЛЬТЕРНАТИВНІ МЕТОДИ ДІАГНОСТИКИ,2026,Herald of Khmelnytskyi National University. Technical sciences,10.31891/2307-5732-2026-365-98,https://doi.org/10.31891/2307-5732-2026-365-98,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.1109/access.2024.3369493,1,1,0,Manufacturing of 3D Printed Soft Grippers: A Review,2024,IEEE Access,10.1109/access.2024.3369493,https://doi.org/10.1109/access.2024.3369493,
both_openalex_crossref,Crossref; OpenAlex,doi:10.1049/cim2.70055,1,1,0,From Digital Twins to Immersive Manufacturing: XR and Gesture‐Based Control for Enhancing Human–Robot Collaboration,2026,IET Collaborative Intelligent Manufacturing,10.1049/cim2.70055,https://doi.org/10.1049/cim2.70055,
both_openalex_crossref,Crossref; OpenAlex,doi:10.58532/nbennurscsdcm,1,0,1,"SMART CIVIL SYSTEMS: DESIGN, CONSTRUCTION, AND MAINTENANCE IN THE DIGITAL ERA",2026,IIP Series,10.58532/nbennurscsdcm,https://doi.org/10.58532/nbennurscsdcm,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.5772/intechopen.1007333,1,1,0,"Rotary Robotic Additive Manufacturing: Type Synthesis, Process Planning, and Applications",2025,Industrial engineering and management.,10.5772/intechopen.1007333,https://doi.org/10.5772/intechopen.1007333,
both_openalex_crossref,Crossref; OpenAlex,doi:10.5772/intechopen.1013635,1,0,1,Perspective Chapter: Cyber Physical Security in Smart Manufacturing,2026,IntechOpen eBooks,10.5772/intechopen.1013635,https://doi.org/10.5772/intechopen.1013635,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.18485/arh_pt.2025.10.ch39,1,0,1,"Outgrowing the 3D: 4D Printing Technology as a Vessle for Lively, Responsive Spaces",2025,International Academic Conference on Places and Technologies,10.18485/arh_pt.2025.10.ch39,https://doi.org/10.18485/arh_pt.2025.10.ch39,low_relevance:1
both_openalex_crossref,Crossref; OpenAlex,doi:10.1117/12.3088793,1,1,0,Structural design of a multimaterial DLP photocuring 3D printer for unsupported printing,2026,"International Conference on Mechanical, Engineering, and Interaction Design (ICMEID 2025)",10.1117/12.3088793,https://doi.org/10.1117/12.3088793,
both_openalex_crossref,Crossref; OpenAlex,doi:10.36922/ijb026140128,1,1,0,A generalized printing process window for preventing surface overcuring in volumetric additive manufacturing,2026,International Journal of Bioprinting,10.36922/ijb026140128,https://doi.org/10.36922/ijb026140128,
